s1b1_vwret,s1b2_vwret,s1b3_vwret,s1b4_vwret,s1b5_vwret,s2b1_vwret,s2b2_vwret,s2b3_vwret,s2b4_vwret,s2b5_vwret,s3b1_vwret,s3b2_vwret,s3b3_vwret,s3b4_vwret,s3b5_vwret,s4b1_vwret,s4b2_vwret,s4b3_vwret,s4b4_vwret,s4b5_vwret,s5b1_vwret,s5b2_vwret,s5b3_vwret,s5b4_vwret,s5b5_vwret,s1b1_ewret,s1b2_ewret,s1b3_ewret,s1b4_ewret,s1b5_ewret,s2b1_ewret,s2b2_ewret,s2b3_ewret,s2b4_ewret,s2b5_ewret,s3b1_ewret,s3b2_ewret,s3b3_ewret,s3b4_ewret,s3b5_ewret,s4b1_ewret,s4b2_ewret,s4b3_ewret,s4b4_ewret,s4b5_ewret,s5b1_ewret,s5b2_ewret,s5b3_ewret,s5b4_ewret,s5b5_ewret,s1b1_nfirms,s1b2_nfirms,s1b3_nfirms,s1b4_nfirms,s1b5_nfirms,s2b1_nfirms,s2b2_nfirms,s2b3_nfirms,s2b4_nfirms,s2b5_nfirms,s3b1_nfirms,s3b2_nfirms,s3b3_nfirms,s3b4_nfirms,s3b5_nfirms,s4b1_nfirms,s4b2_nfirms,s4b3_nfirms,s4b4_nfirms,s4b5_nfirms,s5b1_nfirms,s5b2_nfirms,s5b3_nfirms,s5b4_nfirms,s5b5_nfirms,s1b1_msize,s1b2_msize,s1b3_msize,s1b4_msize,s1b5_msize,s2b1_msize,s2b2_msize,s2b3_msize,s2b4_msize,s2b5_msize,s3b1_msize,s3b2_msize,s3b3_msize,s3b4_msize,s3b5_msize,s4b1_msize,s4b2_msize,s4b3_msize,s4b4_msize,s4b5_msize,s5b1_msize,s5b2_msize,s5b3_msize,s5b4_msize,s5b5_msize,s1b1_level,s1b2_level,s1b3_level,s1b4_level,s1b5_level,s2b1_level,s2b2_level,s2b3_level,s2b4_level,s2b5_level,s3b1_level,s3b2_level,s3b3_level,s3b4_level,s3b5_level,s4b1_level,s4b2_level,s4b3_level,s4b4_level,s4b5_level,s5b1_level,s5b2_level,s5b3_level,s5b4_level,s5b5_level,year,month,DATE
0.020986,0.024653,0.008298,0.017469,0.013348,0.0062,0.008291,0.016064,0.005392,0.004857,0.019635,0.014878,0.012543,0.000902,-0.000324,0.009431,0.003188,0.007993,0.007406,-0.012152,-0.008927,-0.007936,0.022634,0.003899,-0.001122,0.020908,0.016743,0.021615,0.013418,0.015406,0.007286,0.008058,0.017247,0.001439,0.004846,0.016056,0.015359,0.01735,0.003346,0.000744,0.005758,0.004057,0.006514,0.005564,-0.018195,-0.006863,-0.004905,-0.000198,-0.005357,-0.00448,350,287,330,402,951,113,88,97,125,98,99,91,88,76,51,92,98,71,44,22,113,72,49,48,16,15.26,15.27,14.88,13.07,9.66,66.1,59.74,59.71,61.46,62.31,141.47,144.36,139.52,134.11,130.91,344.57,337.68,354.71,338.98,338.49,2523.95,1633.78,1866.74,1483.15,888.61,178.32525097,215.47430196,13232.177515,48159.077364,139121.40658,1977.1154861,14598.071428,20498.664057,37781.25624,107601.19499,5674.6410446,15865.893942,34738.036917,37503.408545,20804.667996,4443.2727325,7115.9650986,16485.284857,33199.208385,19058.528542,4910.939979,3374.0817214,7987.9446623,4871.7260711,11888.457946,1977,9,19770930
-0.045687,-0.02762,-0.025515,-0.010524,-0.022337,-0.053002,-0.024216,-0.037999,-0.000155,-0.029271,-0.035833,-0.022198,-0.024017,-0.023395,-0.027728,-0.03942,-0.032399,-0.028952,-0.041213,-0.049651,-0.045241,-0.041063,-0.050417,-0.025025,-0.035948,-0.036609,-0.024228,-0.021969,-0.015993,-0.018149,-0.050667,-0.023457,-0.038089,-0.00002,-0.023593,-0.03963,-0.020015,-0.02508,-0.023851,-0.028579,-0.036971,-0.031957,-0.025112,-0.039683,-0.04453,-0.048083,-0.046,-0.037988,-0.031312,-0.037365,349,287,328,400,948,113,88,97,125,97,99,91,88,76,51,92,97,71,44,22,113,72,49,48,16,15.45,15.59,14.95,13.23,9.76,66.43,60.34,60.59,61.67,62.58,144.3,147.28,141.16,133.86,130.76,348.74,337.47,355.93,339.74,333.83,2498.22,1622.2,1911.34,1490.95,885.99,170.17810523,209.52290174,12894.558505,47652.251234,136013.85172,1872.3244111,14244.56453,19719.735321,37775.400146,104451.60041,5471.3016321,15513.702829,33903.733485,36626.016302,20227.796162,4268.1189214,6885.4149454,16008.002889,31830.96941,18112.253542,4688.7641434,3235.5318036,7585.2164563,4749.8111262,11461.09166,1977,10,19771031
0.094839,0.085897,0.083216,0.068676,0.09062,0.084746,0.095916,0.089304,0.070555,0.082074,0.067549,0.075852,0.060309,0.057625,0.085688,0.070899,0.063676,0.056258,0.069659,0.079523,0.035976,0.033564,0.030003,0.029661,0.047229,0.091983,0.075353,0.073666,0.065236,0.077791,0.084835,0.092717,0.092269,0.074183,0.081141,0.06913,0.075357,0.059089,0.059439,0.092345,0.069137,0.066259,0.061745,0.071002,0.075398,0.046229,0.046554,0.039901,0.034746,0.047835,348,286,328,399,944,113,88,96,124,95,99,90,87,76,51,92,97,71,44,22,113,72,49,48,16,14.79,15.08,14.59,13.14,9.49,62.82,58.72,57.99,61.48,61.18,139.12,142.97,137.81,130.48,126.83,335.04,326.11,345.66,324.67,316.53,2381.51,1554.67,1813.86,1446.6,851.72,186.31762655,227.52029043,13967.592086,50924.817239,148339.42697,2030.9964156,15610.846182,21480.786564,40440.643503,113024.36106,5840.882586,16690.448216,35948.433747,38736.590491,21961.075559,4570.7242848,7323.8506275,16908.581116,34048.282908,19552.59428,4857.4471223,3344.1291931,7812.7957056,4890.695274,12002.387558,1977,11,19771130
0.048478,0.0361,0.027603,0.026417,0.018093,0.028471,0.01572,0.007393,0.004616,0.024524,0.015986,0.005906,0.020016,0.011466,0.005586,0.003868,0.008654,0.005652,-0.001819,-0.006273,0.000395,0.010677,0.011935,0.003694,0.013494,0.039689,0.026139,0.030323,0.029906,0.023097,0.028104,0.016136,0.008041,0.006857,0.018372,0.016765,0.006919,0.015905,0.015177,0.004838,0.004195,0.011534,0.003618,-0.000123,-0.012192,-0.000526,0.004126,0.008487,0.000287,0.011808,348,286,327,397,943,113,88,96,124,95,99,89,87,76,51,91,97,71,44,22,113,72,49,48,16,16.16,16.34,15.75,14.03,10.3,68.01,64,63.05,65.52,66.03,147.93,152.92,145.31,137.09,137.19,356.37,345.31,365.07,345.51,341.44,2448.82,1595.97,1844.82,1483.08,884.71,195.34993245,235.73377292,14353.13953,52270.098136,151023.33222,2088.8209146,15856.248684,21639.59402,40627.317513,115796.17049,5934.254935,16789.022003,36667.977597,39180.744238,22083.750127,4588.4038464,7387.2312308,17004.148417,33986.349082,19429.940856,4859.3658139,3379.8344605,7906.0414224,4908.7615024,12164.347775,1977,12,19771230
-0.012196,-0.032587,-0.013654,-0.010621,0.004275,-0.053777,-0.054047,-0.025261,-0.019918,-0.020324,-0.067977,-0.049933,-0.034528,-0.031362,-0.013659,-0.061224,-0.062072,-0.054836,-0.041801,-0.015423,-0.062961,-0.072028,-0.054081,-0.049664,-0.029316,0.00143,-0.01954,-0.006574,0.010572,0.014895,-0.04941,-0.053096,-0.020156,-0.019764,-0.015615,-0.064145,-0.049973,-0.03121,-0.028912,-0.013937,-0.060396,-0.058914,-0.052069,-0.041669,-0.012512,-0.063846,-0.070575,-0.054818,-0.04546,-0.025793,345,285,327,396,935,112,87,96,124,95,99,89,87,75,50,91,95,71,44,22,113,72,49,48,16,17.03,16.92,16.16,14.46,10.44,70.39,65.3,63.73,66.13,67.75,150.58,154.19,148.21,137.84,137.15,359.43,349.2,369.53,342.28,338.56,2447.93,1619.89,1889.89,1495.61,905.66,192.96744467,228.05191646,14157.161763,51714.937424,151668.95697,1976.4903922,14999.266011,21092.956235,39818.102603,113442.72912,5530.8620873,15950.695767,35401.905667,37951.957737,21782.108184,4307.4834093,6928.6910139,16071.708934,32565.685704,19130.272878,4553.4152829,3136.391744,7478.4747962,4664.9727711,11807.737756,1978,1,19780131
0.032651,0.029558,0.039081,0.032709,0.036666,0.017923,0.014516,0.013821,0.021326,0.004419,0.005821,0.017623,0.005637,0.005266,0.013742,-0.012281,-0.006909,-0.007789,0.009222,-0.013129,-0.03213,-0.015462,0.024313,-0.010143,-0.036524,0.032334,0.030477,0.040507,0.040333,0.040867,0.017878,0.011044,0.011565,0.020542,0.005531,0.009537,0.017925,0.012026,0.010101,0.017112,-0.005375,-0.001991,-0.008339,0.008879,-0.009786,-0.027684,-0.013871,-0.006287,-0.013156,-0.040075,343,283,326,390,930,112,86,96,122,94,98,89,86,74,50,91,95,70,44,22,113,72,49,48,16,16.66,16.35,15.95,13.99,10.36,66.62,61.92,61.97,63.84,66.35,139.32,146.32,142.84,131.34,134.97,336.71,327.05,345.35,326.91,332.68,2290.42,1496.19,1786.02,1412.3,875.15,199.26802471,234.79267501,14710.437802,53406.481312,157230.05094,2011.9150295,15216.995356,21384.481983,40667.263459,113944.03254,5563.0572355,16231.794879,35601.466209,38151.812747,22081.437915,4254.5832055,6880.8206876,15946.526393,32866.006457,18879.111526,4407.1140498,3087.8968548,7660.2989539,4617.6559523,11376.471942,1978,2,19780228
0.08371,0.070411,0.085479,0.068454,0.081611,0.061531,0.060498,0.077158,0.062586,0.075503,0.055633,0.055201,0.044477,0.047728,0.079952,0.050513,0.048683,0.047476,0.047507,0.051024,0.012408,0.039187,0.030255,0.0286,0.033941,0.082011,0.075839,0.07485,0.070573,0.080219,0.061425,0.066149,0.074919,0.066512,0.075622,0.04995,0.055904,0.042505,0.049359,0.075524,0.054014,0.048922,0.046445,0.052756,0.053203,0.031401,0.048514,0.041731,0.032253,0.038556,343,282,326,388,922,112,86,96,122,94,98,89,86,74,50,91,95,70,44,22,113,72,49,48,16,17.18,16.85,16.54,14.39,10.67,67.66,62.45,62.49,64.79,66.38,139.7,148.18,143,131.73,135.69,331.09,322.67,340.99,327.44,326.14,2203.23,1457.03,1804.96,1387.05,837.12,215.94875106,251.32466205,15967.871315,57062.368584,170061.75263,2135.7101732,16137.593142,23034.465844,43212.46481,122547.14883,5872.5467987,17127.806188,37184.912622,39972.722465,23846.893039,4469.494967,7215.7996812,16703.60368,34427.371826,19842.399312,4461.797521,3208.9022689,7892.0612988,4749.7209125,11762.600776,1978,3,19780331
0.102521,0.087967,0.078985,0.071124,0.084243,0.101408,0.073854,0.081931,0.072493,0.068584,0.098589,0.082879,0.077586,0.048199,0.067265,0.086659,0.071977,0.052978,0.05907,0.083443,0.119007,0.086,0.046468,0.051088,0.052702,0.103556,0.087217,0.076104,0.080122,0.088082,0.097313,0.076741,0.078647,0.069527,0.073399,0.093291,0.085785,0.072531,0.048757,0.064889,0.086326,0.070139,0.056664,0.062499,0.083643,0.110788,0.091286,0.057992,0.059425,0.061599,343,282,324,386,917,112,86,96,122,94,98,89,85,74,50,91,95,70,44,22,113,72,49,48,16,18.64,18.05,17.87,15.06,11.47,72.05,66.06,67.15,68.59,71.24,147.1,155.8,147.82,137.54,144.26,346.8,337.62,355.31,341.38,340.84,2225.83,1515.37,1854.57,1421.13,860.61,238.08803297,273.43293859,17229.093631,61120.872487,184388.26486,2352.2882705,17329.418945,24921.702665,46345.066022,130951.92249,6451.515315,18547.341637,40069.941252,41899.367716,25450.954299,4856.8169313,7735.1712948,17588.527196,36460.99668,21498.108638,4992.7826585,3484.867864,8258.7896032,4992.3746545,12382.513363,1978,4,19780428
0.082792,0.060368,0.086622,0.065809,0.081463,0.066229,0.072979,0.051863,0.03919,0.048221,0.063082,0.055182,0.054075,0.021759,0.039109,0.048346,0.036672,0.013114,0.021906,0.037013,0.013389,0.013275,-0.000799,0.011113,0.019956,0.088985,0.071617,0.099404,0.093308,0.090315,0.068113,0.075207,0.0536,0.044156,0.048968,0.064201,0.05396,0.050051,0.021676,0.038777,0.04496,0.041919,0.015467,0.022362,0.033542,0.030064,0.02059,0.01716,0.021799,0.022995,342,280,322,384,913,111,86,96,122,94,97,89,84,74,48,91,95,69,44,22,113,72,49,48,16,20.47,19.6,19,16.11,12.44,79.71,70.93,72.55,73.32,76.03,161.76,168.35,159.46,144.18,150.19,376.7,361.72,367.55,361.02,368.8,2489.65,1644.81,1940.87,1487.47,901.45,257.79981739,289.93953823,18721.512179,65143.175985,199409.08608,2508.0779703,18594.102611,26214.21693,48161.329159,137266.55514,6858.4898042,19570.821043,42236.723325,42811.056058,26446.315671,5091.6246027,8018.8354966,17819.183141,37259.711273,22293.818133,5059.6310256,3531.1294849,8252.1908303,5047.8549141,12629.618799,1978,5,19780531
0.00631,0.007157,0.000892,0.001133,0.002197,-0.011987,-0.026074,0.004515,0.031164,0.001408,-0.00651,-0.005172,0.007612,0.010938,0.009916,-0.010073,-0.006467,0.00013,0.005597,-0.004916,-0.011999,-0.030172,-0.019985,-0.017861,-0.008186,0.00785,0.024949,0.016759,0.004249,0.019153,-0.016446,-0.023434,0.001396,0.026776,0.001343,-0.00756,-0.006212,0.005533,0.009381,0.003593,-0.01034,-0.005638,-0.000846,0.003861,-0.003702,-0.0087,-0.018628,-0.02026,-0.006836,-0.013559,337,276,320,383,912,111,85,96,120,94,96,87,84,73,48,91,95,69,43,22,113,72,49,48,16,22.11,20.29,20.51,17.15,13.36,84.89,75.39,75.9,75.76,79.49,171.11,174.69,167.46,145.61,155.43,393.49,373.14,372.36,361.84,380.27,2503.47,1650.51,1915.53,1493.17,911.43,259.42653424,292.0146355,18738.211768,65216.983203,199847.18784,2478.0136397,18109.279979,26332.57412,49662.228821,137459.82645,6813.8410355,19469.600756,42558.229263,43279.323389,26708.557337,5040.3366681,7966.9776874,17821.499635,37468.253877,22184.221723,4998.9205129,3424.5882461,8087.2707966,4957.6951774,12526.23274,1978,6,19780630
0.064019,0.06526,0.058454,0.046302,0.048217,0.079241,0.053479,0.058897,0.049773,0.081499,0.063165,0.052525,0.044067,0.042473,0.052849,0.061275,0.06046,0.061426,0.060884,0.099629,0.076185,0.04938,0.047768,0.028253,0.047604,0.059161,0.062508,0.058433,0.041594,0.043206,0.077506,0.051429,0.055967,0.051713,0.077841,0.064754,0.055019,0.04292,0.044108,0.052224,0.058443,0.059937,0.06132,0.06274,0.101805,0.069517,0.050359,0.049052,0.049503,0.056777,463,327,292,386,814,135,112,88,108,93,116,84,76,89,45,85,73,68,56,40,91,66,66,48,25,18.12,17.83,18.61,16.42,11.52,73.83,71.53,74.66,74.75,71.68,163.86,172.59,159.27,157.29,152.45,367.22,376.92,367.72,395.53,395.25,2406.43,1621.79,1736.06,2214.97,1065.65,276.03476153,311.07151062,19833.535199,68236.659959,209483.21969,2674.3739185,19077.746163,27883.483738,52134.066936,148662.66484,7244.2373045,20492.241536,44433.642752,45117.526091,28120.077884,5349.1832974,8448.6611584,18916.203072,39749.471046,24394.413549,5379.7632722,3593.6944137,8473.583548,5097.7649393,13122.531523,1978,7,19780731
0.096286,0.095379,0.083225,0.078623,0.104569,0.092229,0.079049,0.098324,0.066246,0.092152,0.078347,0.102225,0.076682,0.050473,0.087022,0.07529,0.063333,0.044305,0.038062,0.028277,0.025832,0.032579,0.048412,0.030746,0.002141,0.119868,0.106488,0.112908,0.102934,0.116763,0.095061,0.08169,0.091617,0.066582,0.087697,0.077517,0.102102,0.082864,0.050877,0.087195,0.070294,0.06181,0.043978,0.043699,0.029159,0.028519,0.032986,0.039236,0.037299,0.015038,463,326,290,382,811,134,112,88,108,93,116,83,76,89,45,85,73,68,56,40,91,66,66,48,25,19.43,18.92,19.59,17.08,12.08,80.34,75.27,78.98,78.54,77.28,175.27,180.42,165.77,163.47,160.36,388.34,399.83,389.74,418.8,433.23,2589.51,1700.52,1817.84,2271.66,1108.54,302.61304458,340.74120023,21484.181166,73601.630875,231388.67049,2921.0287506,20585.82292,30625.099393,55587.740334,162362.22674,7811.8015646,22587.060927,47840.903346,47394.742986,30567.143302,5751.9233079,8983.7402155,19754.285449,41262.415413,25084.214381,5518.733317,3710.773384,8883.8066747,5254.5008201,13150.626863,1978,8,19780831
-0.009625,0.003178,-0.019675,-0.00004,0.002474,-0.015667,-0.017371,-0.020726,0.006855,-0.018495,-0.036473,-0.027477,-0.014384,-0.0034,-0.009626,-0.032078,-0.022704,0.005553,0.000073,-0.011775,-0.032252,0.001946,0.01854,0.010586,0.008862,0.006115,0.009177,-0.009163,0.006744,0.025971,-0.009849,-0.012614,-0.021804,0.008287,-0.016491,-0.032772,-0.016327,-0.012331,-0.000611,-0.008485,-0.025795,-0.020327,0.001624,-0.002572,-0.009882,-0.023473,-0.007993,-0.000843,-0.007565,0.0046,460,322,287,382,806,133,111,87,107,92,116,83,75,89,44,83,73,67,56,40,91,66,66,48,25,21.26,20.74,21.15,18.4,13.32,87.97,80.96,86.43,84.24,84.22,188.64,198.54,177.73,171.07,175.06,416.1,423.12,406.3,431.98,442.93,2645.53,1741.55,1889.74,2313.54,1108.28,299.70039403,341.82407576,21061.479901,73598.68681,231961.12606,2875.2649932,20228.22659,29990.363583,55968.794294,159359.33735,7526.8817262,21966.436254,47152.759792,47233.600859,30272.90398,5567.413112,8779.7733777,19863.980996,41265.427569,24788.847757,5340.7431301,3717.994549,9048.5124505,5310.1249658,13267.167718,1978,9,19780929
-0.266135,-0.234842,-0.21746,-0.186378,-0.211994,-0.249567,-0.19325,-0.182271,-0.151889,-0.192915,-0.186648,-0.188132,-0.142572,-0.1424,-0.19808,-0.155897,-0.131568,-0.136955,-0.120909,-0.148212,-0.083548,-0.093417,-0.084037,-0.071035,-0.121541,-0.243134,-0.219006,-0.206198,-0.183784,-0.19814,-0.249956,-0.192189,-0.190446,-0.148999,-0.18648,-0.189027,-0.180323,-0.144438,-0.144492,-0.195732,-0.155272,-0.127958,-0.134541,-0.122976,-0.148749,-0.106205,-0.104253,-0.090363,-0.098046,-0.125445,458,320,287,377,805,131,111,87,107,91,116,83,75,88,44,83,73,66,56,40,91,66,66,48,25,21.13,20.9,20.72,18.42,13.31,87.86,79.84,85.7,84.53,82.95,182.03,193.04,175.45,170.74,172.81,403.2,413.32,412.35,430.43,437.99,2555.76,1743.1,1921.74,2339.58,1119.92,219.93962966,261.54942616,16481.450482,59881.51076,182786.75911,2157.6937346,16319.121801,24523.990022,47467.750098,128616.53079,6122.0043057,17833.846669,40430.096523,40507.536097,24276.44716,4699.4701101,7624.6361539,17143.509479,36276.065987,21114.843053,4894.534723,3370.6706522,8288.1026097,4932.9202388,11654.662887,1978,10,19781031
0.085965,0.077838,0.069993,0.042097,0.044857,0.114461,0.053336,0.044562,0.030188,0.057065,0.07114,0.050733,0.041722,0.028687,0.034132,0.046851,0.021852,0.035566,0.019476,0.0274,0.024149,0.027365,0.040554,0.033099,0.02533,0.063075,0.061075,0.058448,0.036118,0.029652,0.118399,0.060958,0.048331,0.033657,0.065035,0.075546,0.053771,0.047435,0.033516,0.036529,0.050644,0.023607,0.03945,0.024547,0.030477,0.023448,0.036615,0.032759,0.025498,0.028912,458,319,286,376,799,131,111,86,107,91,113,83,75,88,44,83,73,66,56,40,91,66,66,48,25,15.44,15.99,16.25,14.95,10.46,66.02,64.05,69.08,71.55,66.65,146.2,156.51,149.84,145.87,138.73,339.81,358.73,354.6,377.38,372.8,2338.91,1575.8,1760.51,2163.22,979.36,238.84673993,281.9079104,17635.036645,62402.342718,190986.02476,2404.6655172,17189.518482,25616.828066,48900.706538,135956.03312,6557.5236921,18738.611212,42116.92101,41669.575785,25105.050854,4919.6449842,7791.2497031,17753.235537,36982.578649,21693.389753,5012.7328421,3462.9090546,8624.2183229,5096.1949658,11949.875498,1978,11,19781130
0.036023,0.028549,0.020357,0.011275,0.008398,0.029995,0.032003,0.012765,0.022792,0.020913,0.027673,0.020885,0.00279,0.015492,0.031988,0.012975,0.017935,0.010464,0.006307,0.002718,0.034422,0.009286,0.008644,-0.000502,-0.007472,0.024951,0.019503,0.020147,0.014285,-0.005105,0.029028,0.028879,0.00724,0.017184,0.016033,0.025496,0.020309,-0.000906,0.018107,0.035106,0.01182,0.020187,0.010765,0.005175,0.000295,0.017841,0.010732,0.002,0.004385,-0.013761,457,316,285,376,796,131,109,86,106,91,112,83,75,88,44,83,73,65,56,40,91,66,66,47,25,16.73,17.06,17.47,15.52,10.89,73.6,66.54,71.45,72.96,70.13,155.6,163.86,155.83,149.69,142.62,353.79,364.94,368.15,382.2,382.83,2378.94,1606.83,1817.38,2247.86,996.69,247.45071604,289.95609933,17994.033086,63105.929132,192589.92539,2476.7934594,17739.634642,25943.826876,50015.251441,138799.28164,6738.9900452,19129.967107,42234.42722,42315.120853,25908.111221,4983.4773779,7930.9857666,17939.005394,37215.827772,21752.352386,5185.2811319,3495.0656281,8698.7660661,5093.636676,11860.586028,1978,12,19781229
0.100914,0.098299,0.081086,0.104733,0.115649,0.087719,0.08173,0.076359,0.074107,0.101791,0.070078,0.062163,0.0776,0.070859,0.093764,0.054768,0.054148,0.060156,0.084974,0.063339,0.024514,0.050161,0.044335,0.046975,0.076413,0.110072,0.106906,0.092732,0.108848,0.124083,0.092857,0.082901,0.087226,0.083558,0.112143,0.077396,0.063747,0.084099,0.071988,0.098431,0.053046,0.05615,0.06489,0.084612,0.064225,0.026537,0.055829,0.052742,0.060593,0.091237,453,314,283,375,791,130,109,85,106,90,112,83,75,88,44,83,73,65,56,40,91,66,66,47,25,17.73,17.72,18.12,15.82,10.98,75.29,68.97,72.63,75.04,72.59,160.52,169.43,156.08,152.16,146.83,359.42,372.98,376.78,385.9,388.32,2462.32,1623.72,1827.38,2271.38,993.07,272.4219576,318.45849394,19453.097253,69715.202408,214862.75768,2694.0553049,19189.494981,27924.871552,53721.73168,152927.79931,7211.2449896,20319.143252,45511.818772,45313.528002,28337.359361,5256.4124669,8360.4327839,19018.144202,40378.205521,23130.124634,5312.3931136,3670.381615,9084.4258596,5332.9102588,12766.888988,1979,1,19790131
-0.02976,-0.037243,-0.021713,-0.028955,-0.014029,-0.029469,-0.031694,-0.027143,-0.033358,-0.023344,-0.046723,-0.025575,-0.017099,-0.014827,-0.010583,-0.039485,-0.038156,-0.031481,-0.030812,-0.043076,-0.040071,-0.025228,-0.027549,-0.012994,-0.028352,-0.021802,-0.03248,-0.010799,-0.021512,-0.009201,-0.028014,-0.033012,-0.027566,-0.030245,-0.02122,-0.048393,-0.017643,-0.020123,-0.016987,-0.01053,-0.037552,-0.036132,-0.030785,-0.033044,-0.042504,-0.043061,-0.029974,-0.028246,-0.024388,-0.030051,452,311,280,373,787,129,108,83,104,89,112,82,74,87,44,83,72,64,56,39,91,66,66,47,25,19.52,19.33,19.49,17.32,12.11,82,74.24,75.93,79.38,79.81,171.91,179,166.7,162.86,160.11,379.19,392.76,395.41,417.59,414.73,2520.04,1701.12,1908.5,2364.71,1065.23,264.31468014,306.59814425,19030.712153,67696.598722,211848.44805,2614.6641891,18581.303127,27166.906764,51929.682154,149357.85277,6874.3139899,19799.481164,44733.612183,44641.664322,28037.465087,5048.8630206,8041.4321106,18419.434004,39134.072253,22133.771385,5099.5202092,3577.7852277,8834.1590116,5263.6144229,12404.922151,1979,2,19790228
0.120992,0.095181,0.080015,0.072208,0.084466,0.122746,0.090239,0.084255,0.072685,0.084833,0.105183,0.091024,0.078584,0.085224,0.130083,0.076453,0.080658,0.068968,0.080295,0.096557,0.050173,0.060492,0.068027,0.036827,0.065217,0.117273,0.084869,0.087426,0.07155,0.07189,0.124795,0.087842,0.092703,0.070378,0.089696,0.106448,0.089374,0.077069,0.091667,0.132926,0.073233,0.080805,0.069191,0.079616,0.098125,0.057887,0.058426,0.063263,0.066731,0.068845,450,311,278,373,781,129,106,83,103,89,111,81,73,87,44,82,72,64,55,39,91,66,66,47,25,18.89,18.54,18.79,16.78,11.66,79.53,71.64,73.58,75.67,77.56,162.99,174.14,161.33,159.77,158.35,359.72,375.61,381.19,398.56,393.67,2403.8,1644.25,1837.15,2317.54,1025.66,296.29464192,335.78046222,20553.454586,72584.834723,229742.43906,2935.6037596,20258.06134,29455.854493,55704.191102,162028.32749,7597.3749583,21601.709137,48248.958363,48446.205522,31684.662658,5434.8637452,8690.0379417,19689.785529,42276.342584,24270.941949,5355.3784366,3794.2126117,9435.1203467,5457.4575513,13213.933959,1979,3,19790330
0.03067,0.027068,0.022563,0.029889,0.034751,0.016822,0.031079,0.021845,0.028437,0.021536,0.014033,0.003716,0.028178,0.01894,0.041718,0.020263,0.009619,0.013996,0.004871,0.016831,-0.001595,0.006766,0.00974,-0.004934,-0.009939,0.031571,0.03098,0.024276,0.042705,0.03603,0.009923,0.029124,0.020356,0.028974,0.030186,0.012686,0.003437,0.026423,0.016802,0.040742,0.016646,0.012337,0.017313,0.011654,0.015013,0.003641,0.001121,-0.009463,0.000402,-0.018299,449,310,278,372,777,128,105,83,102,89,111,81,73,87,44,82,72,64,55,39,91,65,66,47,25,21.18,20.3,20.26,17.84,12.55,88.86,77.37,79.87,80.44,83.99,180.19,189.32,173.19,173.7,176.19,387.66,405.82,406.09,428.44,430.18,2521.16,1751.92,1952.78,2395.1,1088.56,305.38199859,344.86936777,21017.202181,74754.322848,237726.21856,2984.9864861,20887.661628,30099.317634,57288.251184,165517.76955,7703.9889211,21681.981088,49608.517511,49363.776655,33006.483415,5544.9903892,8773.6274167,19965.363767,42482.270649,24679.446173,5346.836608,3819.8842542,9527.0184189,5430.5304557,13082.60067,1979,4,19790430
-0.026209,-0.010357,-0.013344,-0.006288,-0.011095,-0.021697,-0.018337,-0.003685,-0.002883,-0.004815,-0.034468,-0.030064,-0.002061,0.005335,-0.021375,-0.002944,-0.013734,-0.016701,-0.005276,-0.01027,-0.02126,-0.00858,-0.017354,-0.012369,-0.013238,-0.019122,-0.007588,-0.010284,0.000819,-0.002922,-0.019192,-0.018452,-0.002459,-0.003671,-0.009823,-0.035009,-0.026979,-0.005857,0.001752,-0.013338,-0.005767,-0.014084,-0.015554,-0.005316,-0.005296,-0.019378,-0.012542,0.002246,-0.004004,-0.007272,446,305,278,370,773,126,105,82,102,88,111,81,73,87,44,82,72,64,54,39,91,65,66,47,25,21.9,20.64,20.66,18.24,12.84,89.86,78.9,80.86,82.5,85.36,181.98,189.46,177.41,173.92,182.77,394.41,408.94,409.94,432.14,435.52,2513.39,1761.32,1969.14,2374.99,1068.34,297.37824179,341.29755573,20736.748635,74284.267666,235088.64617,2920.2212343,20504.644577,29988.401649,57123.089156,164720.80149,7438.447831,21030.134009,49506.274357,49627.132403,32300.969832,5528.6659375,8653.1304178,19631.922227,42258.134189,24425.988261,5233.1628617,3787.1096473,9361.6865412,5363.3602245,12909.413202,1979,5,19790531
0.058664,0.0556,0.054277,0.044476,0.054251,0.074305,0.05658,0.035945,0.060431,0.083953,0.033264,0.047866,0.064202,0.061186,0.061733,0.052283,0.072923,0.063145,0.079204,0.061149,0.022949,0.046809,0.06265,0.046123,0.027239,0.073249,0.051033,0.050194,0.040393,0.045761,0.073871,0.053577,0.047309,0.055663,0.070996,0.031566,0.043286,0.065347,0.062919,0.050635,0.05014,0.06795,0.063371,0.078882,0.060332,0.051592,0.057907,0.054976,0.06374,0.032058,445,304,275,369,771,126,104,82,102,87,110,81,72,87,44,82,71,64,54,39,91,65,66,47,25,21.41,20.39,20.13,18.05,12.69,87.82,76.75,80.32,81.77,83.44,175.54,183.03,174.44,173.85,178.79,391.63,398.04,400.71,426.91,429.15,2443.23,1729.83,1918.75,2320.81,1047.38,314.82363896,360.27369982,21862.277141,77588.134755,247842.44031,3137.2082731,21664.797367,31066.334746,60575.094557,178549.60694,7685.8803596,22036.762403,52684.676183,52663.618126,34295.005603,5817.7211787,9284.1426472,20871.579956,45605.147449,25919.613017,5353.2587162,3964.3804628,9948.1962031,5610.7344881,13261.052708,1979,6,19790629
